name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
huddersfield,2018-09-25,14,5.6,9.9,14,3.1,8.9,4.4,70.17,0.2,,4.17,,,,63.3,35.2,231.3,1035.2,6.4,33.6,268.9,13.6,6,,2018-09-25T06:57:48,2018-09-25T18:58:48,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-09-26,18,10.6,14.1,18,10.6,14.1,11.1,82.02,0.2,,4.17,,,,63,37.7,255,1029,17.6,29.5,156.7,7.3,4,,2018-09-26T06:59:35,2018-09-26T18:56:21,0.52,Rain,Clear conditions throughout the day with morning rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-27,18.5,9,14.6,18.5,6.5,14.5,10.9,79.86,0,,0,,,,50,31.8,235.9,1025.5,15,32.9,245.3,11.5,6,,2018-09-27T07:01:21,2018-09-27T18:53:53,0.53,Clear,Clear conditions throughout the day.,wind,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-09-28,13.4,6,9,13.4,3.5,7.9,3.8,72.29,0.2,,4.17,,,,14.8,11.9,270.1,1032.1,5.3,41.3,289.3,13.5,6,,2018-09-28T07:03:08,2018-09-28T18:51:26,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-29,12.9,5.1,8.7,12.9,1.3,7,4.7,76.58,0,,0,,,,45.1,31.3,249.6,1027.1,3.7,34.2,249.5,11.7,5,,2018-09-29T07:04:55,2018-09-29T18:48:59,0.6,Clear,Clear conditions throughout the day.,wind,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-09-30,10.9,6,9,10.9,3.3,6.5,5.8,81.22,0.8,,12.5,,,,50,31.5,281.1,1018.9,16.4,26.2,88.3,5.1,2,,2018-09-30T07:06:43,2018-09-30T18:46:33,0.65,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,D3696,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-01,10.2,2.9,7.1,10.2,0,4.1,3.5,78.83,0.4,,8.33,,,,50,32,286.3,1024.6,10.9,33.8,159.9,7.5,5,,2018-10-01T07:08:30,2018-10-01T18:44:07,0.7,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-02,13.4,8.3,11.3,13.4,4.1,10.9,8.6,83.82,2.21,,12.5,,,,72,47.1,279.6,1018.2,19.2,18.3,213.5,9.2,6,,2018-10-02T07:10:18,2018-10-02T18:41:41,0.76,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-03,13.4,9.5,11.4,13.4,6,10.5,9.2,86.61,1.17,,8.33,,,,59.4,35.6,273.2,1024.4,20.6,26,103.9,4.5,2,,2018-10-03T07:12:06,2018-10-03T18:39:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-04,15.5,12.1,13.3,15.5,12.1,13.3,11.1,86.79,0.51,,4.17,,,,53.6,33.2,229,1020.9,30.6,25.5,121.8,5.3,4,,2018-10-04T07:13:54,2018-10-04T18:36:50,0.87,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-05,15,5.5,10.7,15,2.2,9.8,9.4,92.39,2.84,,12.5,,,,44.6,20.8,153.3,1015.1,22,8.8,28.4,1.4,1,,2018-10-05T07:15:42,2018-10-05T18:34:25,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E8328,03346099999,D3696,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-06,9.2,3.9,6.2,6.6,2.2,4,4.5,89.3,12.87,,16.67,,,,50,20.8,202.3,1015.8,14.6,27.8,122.3,7,3,,2018-10-06T07:17:31,2018-10-06T18:32:01,0.96,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-07,10.1,3.2,7.1,10.1,0.6,4.5,3.1,76.15,0,,0,,,,51.8,32.2,248.6,1021,9.3,40.6,141.5,6.1,3,,2018-10-07T07:19:20,2018-10-07T18:29:37,0.99,Clear,Clear conditions throughout the day.,wind,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-08,14.3,9.5,12,14.3,6.6,11.5,8.7,80.48,0,,0,,,,68.3,34.2,239.3,1016.1,20.9,33.5,80.8,3.5,2,,2018-10-08T07:21:09,2018-10-08T18:27:14,1,Partially cloudy,Becoming cloudy in the afternoon.,wind,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-09,16.5,11.2,13.1,16.5,11.2,13.1,7.9,71.74,0,,0,,,,56.5,32.1,219.3,1014,10.4,40.3,240.8,10.4,5,,2018-10-09T07:22:59,2018-10-09T18:24:51,0,Clear,Clear conditions throughout the day.,wind,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-10,19.7,9.6,14.1,19.7,8,14,10.5,79.81,0.2,,4.17,,,,50,33.1,138.4,1012.6,0.2,11.6,323.2,23.3,5,,2018-10-10T07:24:49,2018-10-10T18:22:29,0.01,Rain,Clear conditions throughout the day with afternoon rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-11,17.1,10.7,13.5,17.1,10.7,13.5,11.4,87.9,0.65,,4.17,,,,62.5,40.5,152.1,1001.4,16,15.6,198.9,11.5,5,,2018-10-11T07:26:39,2018-10-11T18:20:08,0.03,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-12,17.8,9.9,14.2,17.8,7.8,14.1,12.1,87.12,7.62,,16.67,,,,91.3,58.6,179.1,1000.9,18.7,28.1,51.5,2,1,,2018-10-12T07:28:30,2018-10-12T18:17:47,0.06,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,F0705,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-13,20.1,14.6,17.5,20.1,14.6,17.4,15,86.04,9.62,,12.5,,,,79.2,51,182.8,1001.9,19.2,22.7,73.2,3.2,2,,2018-10-13T07:30:21,2018-10-13T18:15:27,0.1,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-14,16.1,6.1,9.3,16.1,4.5,8.1,7.8,91,10.45,,12.5,,,,55.5,35.1,209.2,1008,17.4,30.7,56.6,2.4,2,,2018-10-14T07:32:12,2018-10-14T18:13:08,0.14,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,E2566,03351099999"
huddersfield,2018-10-15,9.1,5.6,7.5,7.1,3.5,5.6,6.8,95.68,0.81,,12.5,,,,55.4,14.4,124.7,1014.7,19.8,25.5,100.5,4.3,2,,2018-10-15T07:34:03,2018-10-15T18:10:49,0.19,Rain,Clear conditions throughout the day with rain.,rain,"E8328,03346099999,03330099999,03344099999,03265099999,03257099999,03351099999"
huddersfield,2018-10-16,14.4,8.3,11.3,14.4,6,10.5,10.1,92.58,0.61,,8.33,,,,,22.2,180.5,1013.7,19.6,12.9,62.3,4.5,1,,2018-10-16T07:35:55,2018-10-16T18:08:31,0.24,Rain,Clear conditions throughout the day with rain clearing later.,rain,"E8328,03346099999,03330099999,D6643,03344099999,03265099999,03257099999,03351099999"
